prioridad,negocio,categoria,dist_m,lat,lon,maps
1,Neveria Xolotl,café,0,18.460371,-97.413413,https://mitehuacan.mx/?ruta=8
1,Venta De Jugos Jugos Por Litro,café,0,18.458881,-97.398549,https://mitehuacan.mx/?ruta=8
1,Master Coffe Tehuacan,café,1,18.460727,-97.385176,https://mitehuacan.mx/?ruta=8
1,Cafeteria Tlacuache,café,2,18.460237,-97.422639,https://mitehuacan.mx/?ruta=8
1,Juegos Y Cokteleria,café,2,18.460626,-97.417968,https://mitehuacan.mx/?ruta=8
1,Elaboracion Y Venta De Bebidas Bobba Go,café,3,18.458623,-97.389801,https://mitehuacan.mx/?ruta=8
1,Venta De Aguas Frescas Sin Nombre,café,3,18.458655,-97.390673,https://mitehuacan.mx/?ruta=8
1,Venta De Jugos Super Jugos Curativos,café,3,18.458671,-97.391184,https://mitehuacan.mx/?ruta=8
1,Cafeteria La Suiza,café,13,18.459039,-97.389388,https://mitehuacan.mx/?ruta=8
1,Cooperativa Escolar Sin Nombre Turno Matutino Escuela Primar,café,14,18.455339,-97.391516,https://mitehuacan.mx/?ruta=8
1,Delicrep,café,14,18.456734,-97.392756,https://mitehuacan.mx/?ruta=8
1,Tienda Escolar Primaria Ing Pastor Roauix Turno Vespertino,café,14,18.455339,-97.391516,https://mitehuacan.mx/?ruta=8
1,Desayunados Juquilita,café,15,18.456252,-97.389436,https://mitehuacan.mx/?ruta=8
1,Vida Verde,café,16,18.460748,-97.417868,https://mitehuacan.mx/?ruta=8
1,Cafeteria Calle Melancolia,café,24,18.454898,-97.391618,https://mitehuacan.mx/?ruta=8
1,Venta De Aguas Sin Nombre,café,42,18.460548,-97.389868,https://mitehuacan.mx/?ruta=8
1,Cherry Food & Coffee,café,43,18.456997,-97.392748,https://mitehuacan.mx/?ruta=8
1,Jugueria Sin Nombre,café,43,18.456472,-97.389978,https://mitehuacan.mx/?ruta=8
1,Cafeteria Dulces Detalles,café,45,18.456402,-97.396674,https://mitehuacan.mx/?ruta=8
1,La Crepa Sale Sucre,café,45,18.456402,-97.396674,https://mitehuacan.mx/?ruta=8
1,El Dulcecito,café,49,18.459903,-97.412866,https://mitehuacan.mx/?ruta=8
1,Ruta Cafe,café,50,18.459007,-97.388643,https://mitehuacan.mx/?ruta=8
1,Venta De Comida San Pedro,café,58,18.456585,-97.391976,https://mitehuacan.mx/?ruta=8
1,Cafeteria Idue Cafe,café,67,18.459066,-97.385896,https://mitehuacan.mx/?ruta=8
1,Endulzate Cafeteria,café,74,18.45526,-97.392499,https://mitehuacan.mx/?ruta=8
1,Cafeteria Cafetti,café,76,18.456121,-97.396684,https://mitehuacan.mx/?ruta=8
1,Tienda Escolar,café,79,18.461317,-97.417766,https://mitehuacan.mx/?ruta=8
1,Finca San Agustin Cafe,café,84,18.457938,-97.392445,https://mitehuacan.mx/?ruta=8
1,Jugos Y Tortas California,café,88,18.459495,-97.392424,https://mitehuacan.mx/?ruta=8
1,El Frapecito,café,89,18.459684,-97.398307,https://mitehuacan.mx/?ruta=8
1,Dr. Tapioca,café,94,18.457891,-97.393578,https://mitehuacan.mx/?ruta=8
1,Heladeria Helados Y Nieves Naturales Tehuacan,café,108,18.459748,-97.394209,https://mitehuacan.mx/?ruta=8
1,Cafeteria Flor De Cafe,café,114,18.461501,-97.390292,https://mitehuacan.mx/?ruta=8
1,Cafe Sierra Negra,café,120,18.457574,-97.391481,https://mitehuacan.mx/?ruta=8
1,Cooperativa Los Niños Son Primero Escuela Primaria Manuel Av,café,129,18.456419,-97.391004,https://mitehuacan.mx/?ruta=8
1,Tienda Escolar Sin Nombre Escuela Primaria Manuel Avila Cama,café,134,18.456415,-97.390938,https://mitehuacan.mx/?ruta=8
1,Heladeria Y Paleteria Creamy,café,136,18.454355,-97.392526,https://mitehuacan.mx/?ruta=8
1,La Casita De Dulces,café,136,18.453392,-97.39177,https://mitehuacan.mx/?ruta=8
